OrderId,OrderDate,ShipDate,ShipMode,City,OrderDateCalc,IngestionDate
CA-2017-152072,15/01/2017,2017/01/19,Standard Class,Westfield,15/01/2017,2022-06-20
CA-2017-152072,15/01/2017,2017/01/19,Standard Class,Westfield,15/01/2017,2022-06-20
CA-2017-152072,15/01/2017,2017/01/19,Standard Class,Westfield,15/01/2017,2022-06-20
CA-2017-102932,19/09/2017,2017/09/23,Second Class,Orange,19/09/2017,2022-06-20
CA-2017-102932,19/09/2017,2017/09/23,Second Class,Orange,19/09/2017,2022-06-20
CA-2015-165540,21/02/2015,2015/02/25,Standard Class,Woodstock,21/02/2015,2022-06-20
CA-2017-130799,11/11/2017,2017/11/16,Second Class,San Francisco,11/11/2017,2022-06-20
CA-2017-164483,30/01/2017,2017/03/02,Standard Class,San Francisco,30/01/2017,2022-06-20
US-2017-159856,18/10/2017,2017/10/22,Standard Class,Tempe,18/10/2017,2022-06-20
CA-2018-102099,18/12/2018,2018/12/19,First Class,Los Angeles,18/12/2018,2022-06-20
CA-2018-102099,18/12/2018,2018/12/19,First Class,Los Angeles,18/12/2018,2022-06-20
CA-2018-102099,18/12/2018,2018/12/19,First Class,Los Angeles,18/12/2018,2022-06-20
CA-2018-164049,02/11/2018,2018/06/11,Standard Class,Seattle,02/11/2018,2022-06-20
CA-2015-142727,29/04/2015,2015/01/05,Second Class,Lake Charles,29/04/2015,2022-06-20
CA-2015-142727,29/04/2015,2015/01/05,Second Class,Lake Charles,29/04/2015,2022-06-20
CA-2018-139913,23/10/2018,2018/10/29,Standard Class,Rochester,23/10/2018,2022-06-20
CA-2018-139913,23/10/2018,2018/10/29,Standard Class,Rochester,23/10/2018,2022-06-20
CA-2018-139913,23/10/2018,2018/10/29,Standard Class,Rochester,23/10/2018,2022-06-20
CA-2018-139913,23/10/2018,2018/10/29,Standard Class,Rochester,23/10/2018,2022-06-20
CA-2015-169033,30/03/2015,2015/03/04,Standard Class,Long Beach,30/03/2015,2022-06-20
US-2017-164630,04/01/2017,2017/09/01,Standard Class,Charlotte,04/01/2017,2022-06-20
US-2016-114839,26/04/2016,2016/04/30,Standard Class,Houston,26/04/2016,2022-06-20
CA-2016-166464,12/09/2016,2016/09/17,Standard Class,New York City,12/09/2016,2022-06-20
CA-2016-166464,12/09/2016,2016/09/17,Standard Class,New York City,12/09/2016,2022-06-20
CA-2018-124898,11/09/2018,2018/09/15,Standard Class,Columbus,11/09/2018,2022-06-20
CA-2017-164035,12/06/2017,2017/06/17,Standard Class,Chicago,12/06/2017,2022-06-20
CA-2017-153577,27/06/2017,2017/01/07,Standard Class,Highland Park,27/06/2017,2022-06-20
CA-2017-153577,27/06/2017,2017/01/07,Standard Class,Highland Park,27/06/2017,2022-06-20
CA-2015-127586,26/09/2015,2015/09/30,Standard Class,Seattle,26/09/2015,2022-06-20
CA-2018-121615,03/11/2018,2018/09/11,Standard Class,Eagan,03/11/2018,2022-06-20
CA-2018-121615,03/11/2018,2018/09/11,Standard Class,Eagan,03/11/2018,2022-06-20
CA-2018-121615,03/11/2018,2018/09/11,Standard Class,Eagan,03/11/2018,2022-06-20
CA-2018-166415,19/02/2018,2018/02/23,Standard Class,Seattle,19/02/2018,2022-06-20
CA-2016-118444,05/11/2016,2016/09/11,Standard Class,Coral Springs,05/11/2016,2022-06-20
CA-2015-113929,16/06/2015,2015/06/21,Standard Class,Hempstead,16/06/2015,2022-06-20
CA-2015-113929,16/06/2015,2015/06/21,Standard Class,Hempstead,16/06/2015,2022-06-20
CA-2015-113929,16/06/2015,2015/06/21,Standard Class,Hempstead,16/06/2015,2022-06-20
CA-2016-134747,12/10/2016,2016/10/17,Second Class,Noblesville,12/10/2016,2022-06-20
CA-2016-134747,12/10/2016,2016/10/17,Second Class,Noblesville,12/10/2016,2022-06-20
CA-2016-134747,12/10/2016,2016/10/17,Second Class,Noblesville,12/10/2016,2022-06-20
CA-2018-155047,27/08/2018,2018/08/30,First Class,Dallas,27/08/2018,2022-06-20
CA-2017-160129,23/11/2017,2017/11/23,Same Day,Philadelphia,23/11/2017,2022-06-20
CA-2017-160129,23/11/2017,2017/11/23,Same Day,Philadelphia,23/11/2017,2022-06-20
CA-2017-160129,23/11/2017,2017/11/23,Same Day,Philadelphia,23/11/2017,2022-06-20
CA-2018-164329,30/01/2018,2018/01/30,Same Day,San Francisco,30/01/2018,2022-06-20
US-2016-141453,30/11/2016,2016/03/12,Second Class,Austin,30/11/2016,2022-06-20
CA-2015-156993,28/06/2015,2015/04/07,Standard Class,Detroit,28/06/2015,2022-06-20
CA-2015-157721,02/09/2015,2015/05/09,First Class,Watertown,02/09/2015,2022-06-20
CA-2015-157721,02/09/2015,2015/05/09,First Class,Watertown,02/09/2015,2022-06-20
CA-2018-128629,10/07/2018,2018/07/14,Second Class,Columbus,10/07/2018,2022-06-20
CA-2018-158106,04/06/2018,2018/10/06,Standard Class,Apple Valley,04/06/2018,2022-06-20
US-2018-120390,19/10/2018,2018/10/26,Standard Class,Burlington,19/10/2018,2022-06-20
CA-2018-143434,18/11/2018,2018/11/24,Standard Class,Saginaw,18/11/2018,2022-06-20
CA-2016-168564,08/08/2016,2016/08/08,Same Day,San Francisco,08/08/2016,2022-06-20
CA-2016-168564,08/08/2016,2016/08/08,Same Day,San Francisco,08/08/2016,2022-06-20
CA-2016-168564,08/08/2016,2016/08/08,Same Day,San Francisco,08/08/2016,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
US-2017-169040,06/12/2017,2017/12/12,Standard Class,Seattle,06/12/2017,2022-06-20
CA-2018-155880,25/03/2018,2018/03/31,Standard Class,Milwaukee,25/03/2018,2022-06-20
CA-2018-155880,25/03/2018,2018/03/31,Standard Class,Milwaukee,25/03/2018,2022-06-20
CA-2018-155880,25/03/2018,2018/03/31,Standard Class,Milwaukee,25/03/2018,2022-06-20
CA-2018-126242,19/11/2018,2018/11/24,Standard Class,Los Angeles,19/11/2018,2022-06-20
CA-2018-126242,19/11/2018,2018/11/24,Standard Class,Los Angeles,19/11/2018,2022-06-20
CA-2017-166443,04/11/2017,2017/05/11,First Class,San Francisco,04/11/2017,2022-06-20
CA-2018-169859,14/12/2018,2018/12/18,Standard Class,San Diego,14/12/2018,2022-06-20
CA-2018-169859,14/12/2018,2018/12/18,Standard Class,San Diego,14/12/2018,2022-06-20
CA-2018-169859,14/12/2018,2018/12/18,Standard Class,San Diego,14/12/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2018-134915,12/11/2018,2018/12/11,Same Day,Glendale,12/11/2018,2022-06-20
CA-2017-153353,18/08/2017,2017/08/24,Standard Class,New York City,18/08/2017,2022-06-20
CA-2018-123638,27/06/2018,2018/04/07,Standard Class,Watertown,27/06/2018,2022-06-20
CA-2018-168900,04/05/2018,2018/09/05,Standard Class,Springfield,04/05/2018,2022-06-20
CA-2016-158456,24/12/2016,2016/12/29,Standard Class,Los Angeles,24/12/2016,2022-06-20
CA-2016-158456,24/12/2016,2016/12/29,Standard Class,Los Angeles,24/12/2016,2022-06-20
CA-2018-143665,26/04/2018,2018/01/05,Standard Class,Seattle,26/04/2018,2022-06-20
CA-2018-143665,26/04/2018,2018/01/05,Standard Class,Seattle,26/04/2018,2022-06-20
CA-2018-137428,16/12/2018,2018/12/21,Second Class,Oceanside,16/12/2018,2022-06-20
CA-2018-137428,16/12/2018,2018/12/21,Second Class,Oceanside,16/12/2018,2022-06-20
CA-2018-137428,16/12/2018,2018/12/21,Second Class,Oceanside,16/12/2018,2022-06-20
CA-2018-137428,16/12/2018,2018/12/21,Second Class,Oceanside,16/12/2018,2022-06-20
CA-2015-162866,27/12/2015,2015/12/31,Standard Class,Skokie,27/12/2015,2022-06-20
CA-2015-162866,27/12/2015,2015/12/31,Standard Class,Skokie,27/12/2015,2022-06-20
CA-2018-167941,06/11/2018,2018/09/11,Second Class,Fayetteville,06/11/2018,2022-06-20
CA-2018-167941,06/11/2018,2018/09/11,Second Class,Fayetteville,06/11/2018,2022-06-20
CA-2018-167941,06/11/2018,2018/09/11,Second Class,Fayetteville,06/11/2018,2022-06-20
CA-2018-167941,06/11/2018,2018/09/11,Second Class,Fayetteville,06/11/2018,2022-06-20
CA-2018-167941,06/11/2018,2018/09/11,Second Class,Fayetteville,06/11/2018,2022-06-20
CA-2018-111808,16/12/2018,2018/12/20,Standard Class,Tulsa,16/12/2018,2022-06-20
CA-2016-137512,07/05/2016,2016/12/05,Standard Class,Allen,07/05/2016,2022-06-20
CA-2016-137512,07/05/2016,2016/12/05,Standard Class,Allen,07/05/2016,2022-06-20
CA-2018-139773,04/12/2018,2018/04/12,Same Day,Philadelphia,04/12/2018,2022-06-20
CA-2018-134607,03/10/2018,2018/08/10,Second Class,Rochester,03/10/2018,2022-06-20
CA-2015-109232,13/01/2015,2015/01/16,Second Class,Mount Pleasant,13/01/2015,2022-06-20
CA-2016-139850,12/06/2016,2016/06/17,Standard Class,Philadelphia,12/06/2016,2022-06-20
CA-2016-139850,12/06/2016,2016/06/17,Standard Class,Philadelphia,12/06/2016,2022-06-20
CA-2015-131310,12/07/2015,2015/07/18,Standard Class,Seattle,12/07/2015,2022-06-20
CA-2015-131310,12/07/2015,2015/07/18,Standard Class,Seattle,12/07/2015,2022-06-20
US-2015-112872,06/12/2015,2015/11/12,Second Class,Springfield,06/12/2015,2022-06-20
US-2015-112872,06/12/2015,2015/11/12,Second Class,Springfield,06/12/2015,2022-06-20
CA-2017-139269,25/05/2017,2017/05/30,Standard Class,Columbus,25/05/2017,2022-06-20
CA-2017-139269,25/05/2017,2017/05/30,Standard Class,Columbus,25/05/2017,2022-06-20
CA-2017-139269,25/05/2017,2017/05/30,Standard Class,Columbus,25/05/2017,2022-06-20
CA-2017-139010,21/02/2017,2017/02/26,Second Class,Los Angeles,21/02/2017,2022-06-20
CA-2017-139010,21/02/2017,2017/02/26,Second Class,Los Angeles,21/02/2017,2022-06-20
CA-2017-139010,21/02/2017,2017/02/26,Second Class,Los Angeles,21/02/2017,2022-06-20
CA-2017-139010,21/02/2017,2017/02/26,Second Class,Los Angeles,21/02/2017,2022-06-20
CA-2017-134376,02/10/2017,2017/06/10,Standard Class,New York City,02/10/2017,2022-06-20
CA-2018-147291,11/03/2018,2018/03/17,Standard Class,Detroit,11/03/2018,2022-06-20
CA-2017-112893,09/09/2017,2017/09/13,Second Class,Stockton,09/09/2017,2022-06-20
US-2015-150532,14/07/2015,2015/07/21,Standard Class,Phoenix,14/07/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2015-138317,21/06/2015,2015/06/25,Standard Class,Philadelphia,21/06/2015,2022-06-20
CA-2016-130610,05/07/2016,2016/10/07,Standard Class,Sterling Heights,05/07/2016,2022-06-20
CA-2018-104381,16/12/2018,2018/12/23,Standard Class,Rochester,16/12/2018,2022-06-20
CA-2017-131499,08/09/2017,2017/10/09,First Class,New York City,08/09/2017,2022-06-20
CA-2015-148761,17/05/2015,2015/05/21,Standard Class,Eau Claire,17/05/2015,2022-06-20
CA-2018-116519,13/10/2018,2018/10/15,First Class,New York City,13/10/2018,2022-06-20
CA-2015-130729,24/10/2015,2015/10/29,Standard Class,Rancho Cucamonga,24/10/2015,2022-06-20
CA-2017-124772,05/12/2017,2017/06/12,First Class,Murray,05/12/2017,2022-06-20
CA-2017-115525,25/07/2017,2017/07/29,Standard Class,Toledo,25/07/2017,2022-06-20
CA-2018-134845,17/04/2018,2018/04/23,Standard Class,Louisville,17/04/2018,2022-06-20
CA-2018-134845,17/04/2018,2018/04/23,Standard Class,Louisville,17/04/2018,2022-06-20
CA-2018-134845,17/04/2018,2018/04/23,Standard Class,Louisville,17/04/2018,2022-06-20
CA-2018-134845,17/04/2018,2018/04/23,Standard Class,Louisville,17/04/2018,2022-06-20
CA-2018-134845,17/04/2018,2018/04/23,Standard Class,Louisville,17/04/2018,2022-06-20
US-2016-138919,17/09/2016,2016/09/21,Standard Class,New York City,17/09/2016,2022-06-20
US-2017-160528,23/08/2017,2017/08/30,Standard Class,Pharr,23/08/2017,2022-06-20
US-2017-160528,23/08/2017,2017/08/30,Standard Class,Pharr,23/08/2017,2022-06-20
US-2017-160528,23/08/2017,2017/08/30,Standard Class,Pharr,23/08/2017,2022-06-20
CA-2016-123568,08/11/2016,2016/11/14,Standard Class,West Jordan,08/11/2016,2022-06-20
CA-2016-123568,08/11/2016,2016/11/14,Standard Class,West Jordan,08/11/2016,2022-06-20
CA-2016-123568,08/11/2016,2016/11/14,Standard Class,West Jordan,08/11/2016,2022-06-20
CA-2016-123568,08/11/2016,2016/11/14,Standard Class,West Jordan,08/11/2016,2022-06-20
CA-2018-124674,17/11/2018,2018/11/23,Standard Class,Brownsville,17/11/2018,2022-06-20
CA-2016-164441,08/11/2016,2016/11/13,Standard Class,New York City,08/11/2016,2022-06-20
CA-2016-164441,08/11/2016,2016/11/13,Standard Class,New York City,08/11/2016,2022-06-20
CA-2018-169054,22/04/2018,2018/04/26,Standard Class,Philadelphia,22/04/2018,2022-06-20
CA-2015-106719,24/08/2015,2015/08/24,Same Day,Billings,24/08/2015,2022-06-20
CA-2018-116855,17/12/2018,2018/12/21,Standard Class,Chesapeake,17/12/2018,2022-06-20
US-2017-164189,24/03/2017,2017/03/28,Standard Class,Gresham,24/03/2017,2022-06-20
CA-2016-168480,21/09/2016,2016/09/27,Standard Class,Lincoln Park,21/09/2016,2022-06-20
CA-2016-168480,21/09/2016,2016/09/27,Standard Class,Lincoln Park,21/09/2016,2022-06-20
US-2017-114293,21/11/2017,2017/11/26,Standard Class,Gresham,21/11/2017,2022-06-20
CA-2018-134173,16/09/2018,2018/09/21,Standard Class,Philadelphia,16/09/2018,2022-06-20
US-2016-123960,11/06/2016,2016/06/16,Standard Class,Monroe,11/06/2016,2022-06-20
US-2016-123960,11/06/2016,2016/06/16,Standard Class,Monroe,11/06/2016,2022-06-20
US-2016-123960,11/06/2016,2016/06/16,Standard Class,Monroe,11/06/2016,2022-06-20
US-2016-123960,11/06/2016,2016/06/16,Standard Class,Monroe,11/06/2016,2022-06-20
US-2016-123960,11/06/2016,2016/06/16,Standard Class,Monroe,11/06/2016,2022-06-20
CA-2018-101749,03/10/2018,2018/08/10,Standard Class,Pasadena,03/10/2018,2022-06-20
US-2017-147991,05/05/2017,2017/09/05,Standard Class,Chattanooga,05/05/2017,2022-06-20
CA-2018-149559,11/09/2018,2018/12/09,Same Day,Long Beach,11/09/2018,2022-06-20
CA-2018-149559,11/09/2018,2018/12/09,Same Day,Long Beach,11/09/2018,2022-06-20
CA-2018-149559,11/09/2018,2018/12/09,Same Day,Long Beach,11/09/2018,2022-06-20
CA-2016-135174,30/04/2016,2016/02/05,Second Class,Troy,30/04/2016,2022-06-20
CA-2018-125290,06/11/2018,2018/10/11,Second Class,Minneapolis,06/11/2018,2022-06-20
CA-2018-125290,06/11/2018,2018/10/11,Second Class,Minneapolis,06/11/2018,2022-06-20
CA-2015-137351,30/09/2015,2015/04/10,Standard Class,Seattle,30/09/2015,2022-06-20
CA-2018-121419,02/04/2018,2018/04/04,First Class,Columbus,02/04/2018,2022-06-20
CA-2018-121419,02/04/2018,2018/04/04,First Class,Columbus,02/04/2018,2022-06-20
US-2018-148054,06/10/2018,2018/11/10,Standard Class,Meridian,06/10/2018,2022-06-20
US-2018-148054,06/10/2018,2018/11/10,Standard Class,Meridian,06/10/2018,2022-06-20
US-2018-148054,06/10/2018,2018/11/10,Standard Class,Meridian,06/10/2018,2022-06-20
CA-2017-128517,09/04/2017,2017/04/14,Second Class,Detroit,09/04/2017,2022-06-20
CA-2017-128517,09/04/2017,2017/04/14,Second Class,Detroit,09/04/2017,2022-06-20
US-2016-100377,28/08/2016,2016/01/09,Standard Class,Chicago,28/08/2016,2022-06-20
CA-2018-131492,19/10/2018,2018/10/24,Second Class,San Francisco,19/10/2018,2022-06-20
CA-2018-131492,19/10/2018,2018/10/24,Second Class,San Francisco,19/10/2018,2022-06-20
CA-2018-131492,19/10/2018,2018/10/24,Second Class,San Francisco,19/10/2018,2022-06-20
CA-2018-131492,19/10/2018,2018/10/24,Second Class,San Francisco,19/10/2018,2022-06-20
CA-2017-144554,07/11/2017,2017/12/11,Standard Class,Newark,07/11/2017,2022-06-20
CA-2018-127621,03/03/2018,2018/07/03,Standard Class,Dallas,03/03/2018,2022-06-20
CA-2016-145184,27/11/2016,2016/11/29,First Class,Newark,27/11/2016,2022-06-20
CA-2016-145184,27/11/2016,2016/11/29,First Class,Newark,27/11/2016,2022-06-20
CA-2018-106859,13/03/2018,2018/03/18,Second Class,Albuquerque,13/03/2018,2022-06-20
CA-2018-106859,13/03/2018,2018/03/18,Second Class,Albuquerque,13/03/2018,2022-06-20
CA-2018-106859,13/03/2018,2018/03/18,Second Class,Albuquerque,13/03/2018,2022-06-20
CA-2018-106859,13/03/2018,2018/03/18,Second Class,Albuquerque,13/03/2018,2022-06-20
CA-2018-106859,13/03/2018,2018/03/18,Second Class,Albuquerque,13/03/2018,2022-06-20
US-2018-120089,30/11/2018,2018/11/30,Same Day,Toledo,30/11/2018,2022-06-20
CA-2015-119375,17/11/2015,2015/11/22,Standard Class,Newark,17/11/2015,2022-06-20
CA-2015-119375,17/11/2015,2015/11/22,Standard Class,Newark,17/11/2015,2022-06-20
CA-2015-119375,17/11/2015,2015/11/22,Standard Class,Newark,17/11/2015,2022-06-20
CA-2017-125206,03/01/2017,2017/05/01,First Class,Los Angeles,03/01/2017,2022-06-20
CA-2016-126137,03/10/2016,2016/08/10,Standard Class,Los Angeles,03/10/2016,2022-06-20
CA-2015-143903,20/07/2015,2015/07/24,Standard Class,Dallas,20/07/2015,2022-06-20
CA-2015-143903,20/07/2015,2015/07/24,Standard Class,Dallas,20/07/2015,2022-06-20
CA-2015-143903,20/07/2015,2015/07/24,Standard Class,Dallas,20/07/2015,2022-06-20
CA-2015-104780,21/05/2015,2015/05/25,Standard Class,San Diego,21/05/2015,2022-06-20
CA-2018-101182,04/09/2018,2018/05/09,First Class,Apple Valley,04/09/2018,2022-06-20
CA-2018-101182,04/09/2018,2018/05/09,First Class,Apple Valley,04/09/2018,2022-06-20
US-2018-132297,27/05/2018,2018/02/06,Standard Class,Louisville,27/05/2018,2022-06-20
US-2018-132297,27/05/2018,2018/02/06,Standard Class,Louisville,27/05/2018,2022-06-20
CA-2015-100328,28/01/2015,2015/03/02,Standard Class,New York City,28/01/2015,2022-06-20
CA-2018-118773,09/02/2018,2018/02/14,Standard Class,Houston,09/02/2018,2022-06-20
CA-2018-118773,09/02/2018,2018/02/14,Standard Class,Houston,09/02/2018,2022-06-20
CA-2018-118773,09/02/2018,2018/02/14,Standard Class,Houston,09/02/2018,2022-06-20
CA-2018-118773,09/02/2018,2018/02/14,Standard Class,Houston,09/02/2018,2022-06-20
US-2018-159205,31/03/2018,2018/02/04,Second Class,Henderson,31/03/2018,2022-06-20
US-2018-159205,31/03/2018,2018/02/04,Second Class,Henderson,31/03/2018,2022-06-20
CA-2017-112123,03/03/2017,2017/08/03,Standard Class,Newark,03/03/2017,2022-06-20
CA-2017-112123,03/03/2017,2017/08/03,Standard Class,Newark,03/03/2017,2022-06-20
CA-2017-112123,03/03/2017,2017/08/03,Standard Class,Newark,03/03/2017,2022-06-20
CA-2016-114468,23/08/2016,2016/08/23,Same Day,Bolingbrook,23/08/2016,2022-06-20
CA-2016-114468,23/08/2016,2016/08/23,Same Day,Bolingbrook,23/08/2016,2022-06-20
CA-2016-114468,23/08/2016,2016/08/23,Same Day,Bolingbrook,23/08/2016,2022-06-20
CA-2016-114468,23/08/2016,2016/08/23,Same Day,Bolingbrook,23/08/2016,2022-06-20
CA-2018-135692,27/04/2018,2018/01/05,Standard Class,Fort Worth,27/04/2018,2022-06-20
CA-2018-135692,27/04/2018,2018/01/05,Standard Class,Fort Worth,27/04/2018,2022-06-20
CA-2018-131233,14/04/2018,2018/04/19,Standard Class,New York City,14/04/2018,2022-06-20
CA-2018-131233,14/04/2018,2018/04/19,Standard Class,New York City,14/04/2018,2022-06-20
CA-2018-119578,22/12/2018,2018/12/27,Second Class,Providence,22/12/2018,2022-06-20
CA-2018-119578,22/12/2018,2018/12/27,Second Class,Providence,22/12/2018,2022-06-20
CA-2017-124562,08/12/2017,2017/12/12,Standard Class,Columbus,08/12/2017,2022-06-20
US-2018-140074,23/03/2018,2018/03/29,Standard Class,New York City,23/03/2018,2022-06-20
CA-2017-103037,25/07/2017,2017/07/29,Standard Class,Houston,25/07/2017,2022-06-20
CA-2018-127460,10/07/2018,2018/07/14,Standard Class,Aurora,10/07/2018,2022-06-20
CA-2017-121671,17/07/2017,2017/07/22,Standard Class,Springfield,17/07/2017,2022-06-20
CA-2017-121671,17/07/2017,2017/07/22,Standard Class,Springfield,17/07/2017,2022-06-20
CA-2017-121671,17/07/2017,2017/07/22,Standard Class,Springfield,17/07/2017,2022-06-20
CA-2017-121671,17/07/2017,2017/07/22,Standard Class,Springfield,17/07/2017,2022-06-20
CA-2017-121671,17/07/2017,2017/07/22,Standard Class,Springfield,17/07/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2017-150350,23/08/2017,2017/08/30,Standard Class,Seattle,23/08/2017,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2016-121720,11/06/2016,2016/12/06,First Class,Lakeland,11/06/2016,2022-06-20
CA-2018-149895,08/09/2018,2018/12/09,Standard Class,Philadelphia,08/09/2018,2022-06-20
CA-2018-147564,02/10/2018,2018/06/10,Standard Class,New York City,02/10/2018,2022-06-20
